id,nom,chemin,type,niveau,theme,notion,sequence_possible,statut,qualite,reutilisable,a_refondre,commentaire,source,audience,publishable,copie_dans_banques,evidence_category,hash,symlink
P01-P04-version-amenagee-types-construits,P04_version_amenagee_types_construits.md,03_progressions/supports/premiere/P04/P04_version_amenagee_types_construits.md,document,premiere,"Tuples, listes, dictionnaires","tuple, liste, dictionnaire, mutabilité",P04,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,3b3cd278d09ce353ff35c8d8b6c633b167cfd5b9b899d01bad07e3c4ca80f7da,non
P01-P05-bareme-tables-csv,P05_bareme_tables_csv.md,03_progressions/supports/premiere/P05/P05_bareme_tables_csv.md,document,premiere,Traitement de tables,"table, CSV, filtrage, traitement numérique des populations",P05,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,cd71a8a81a9361147f90464a2df3475836cdb93aa1b10f3896ab64ea509c0cea,non
P01-P05-corrige-tables-csv,P05_corrige_tables_csv.md,03_progressions/supports/premiere/P05/P05_corrige_tables_csv.md,document,premiere,Traitement de tables,"table, CSV, filtrage, traitement numérique des populations",P05,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,502053b56cc6624f55c33fc8d8304156c14a6f1618e2c0edecd5a236cc020a0e,non
P01-P05-cours-tables-csv,P05_cours_tables_csv.md,03_progressions/supports/premiere/P05/P05_cours_tables_csv.md,document,premiere,Traitement de tables,"table, CSV, filtrage, traitement numérique des populations",P05,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,aa84ec47306c689dce96f74fba6f42d1e2a7761d8d34776045c9974105837dcf,non
P01-P05-evaluation-tables-csv,P05_evaluation_tables_csv.md,03_progressions/supports/premiere/P05/P05_evaluation_tables_csv.md,document,premiere,Traitement de tables,"table, CSV, filtrage, traitement numérique des populations",P05,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,92680cc45cf6063f48cb172705806a5d107a42ee744bb85a90e7d3806bf85f91,non
P01-P05-remediation-tables-csv,P05_remediation_tables_csv.md,03_progressions/supports/premiere/P05/P05_remediation_tables_csv.md,document,premiere,Traitement de tables,"table, CSV, filtrage, traitement numérique des populations",P05,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,a4435bb4f10edccdfcae53180053111d7afa8af50bf73e31cca75e48769ba8ea,non
P01-P05-td-tables-csv,P05_td_tables_csv.md,03_progressions/supports/premiere/P05/P05_td_tables_csv.md,document,premiere,Traitement de tables,"table, CSV, filtrage, traitement numérique des populations",P05,needs_review,basse,oui,oui,BO 2019,adapted_from_drive,eleve,non,non,td,2956e9140090966e3b1b5a2a315aa2833e215beb99f633959f12a3448e6b9ce6,non
P01-P05-tp-tables-csv,P05_tp_tables_csv.md,03_progressions/supports/premiere/P05/P05_tp_tables_csv.md,document,premiere,Traitement de tables,"table, CSV, filtrage, traitement numérique des populations",P05,needs_review,basse,oui,oui,BO 2019,adapted_from_drive,eleve,non,non,tp,f7cba1c1487840ba7f0b3ad2bed8f03c7ea9701efcde41c5a9c5e22987a0f89d,non
P01-P05-trace-tables-csv,P05_trace_tables_csv.md,03_progressions/supports/premiere/P05/P05_trace_tables_csv.md,document,premiere,Traitement de tables,"table, CSV, filtrage, traitement numérique des populations",P05,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,838d1b05e4277ef663ed0f17f2753c644e136095108b0601d5ee8a54fb9ad2fc,non
P01-P05-version-amenagee-tables-csv,P05_version_amenagee_tables_csv.md,03_progressions/supports/premiere/P05/P05_version_amenagee_tables_csv.md,document,premiere,Traitement de tables,"table, CSV, filtrage, traitement numérique des populations",P05,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,2c2321ecb49eb5b2a683cd5868fa30f9ca967738db1d1ebe3ab456a14763c607,non
P01-pays-monde-extrait,pays_monde_extrait.csv,03_progressions/supports/premiere/P05/data/pays_monde_extrait.csv,document,premiere,,,NA,needs_review,basse,non,oui,,import_partiel,mixte,non,non,autre,a4434578fbdbed2085c46fbe4ebe8e4a4ded0eab7066f5df32093f1fb2a800c3,non
P01-P06-TD-tables-recherche-tri-fusion,P06_TD_tables_recherche_tri_fusion.md,03_progressions/supports/premiere/P06/P06_TD_tables_recherche_tri_fusion.md,document,premiere,"recherche, tri et fusion de tables","recherche, tri et fusion de tables",P06,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,4936fd3fd0a3f3fa2b3500df18bc3e38cd394920542359ca5f61b326fb9b2658,non
P01-P06-bareme-tables-recherche-tri-fusion,P06_bareme_tables_recherche_tri_fusion.md,03_progressions/supports/premiere/P06/P06_bareme_tables_recherche_tri_fusion.md,document,premiere,"recherche, tri et fusion de tables","recherche, tri et fusion de tables",P06,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,35f93b58dbfc28727b5f3fbaa562c75570ea2dc4668b8e616ce1bda4f09a06c6,non
P01-P06-corrige-tables-recherche-tri-fusion,P06_corrige_tables_recherche_tri_fusion.md,03_progressions/supports/premiere/P06/P06_corrige_tables_recherche_tri_fusion.md,document,premiere,"recherche, tri et fusion de tables","recherche, tri et fusion de tables",P06,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,9f45dc8192339634f50fd28cbdf9cbc69d681a8fe804c0754229d57a3a274e5b,non
P01-P06-cours-tables-recherche-tri-fusion,P06_cours_tables_recherche_tri_fusion.md,03_progressions/supports/premiere/P06/P06_cours_tables_recherche_tri_fusion.md,document,premiere,"recherche, tri et fusion de tables","recherche, tri et fusion de tables",P06,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,f4bf2102087e1e2c58e959940dd722c42226461a3c0a60b5def334fd3d95408a,non
P01-P06-evaluation-tables-recherche-tri-fusion,P06_evaluation_tables_recherche_tri_fusion.md,03_progressions/supports/premiere/P06/P06_evaluation_tables_recherche_tri_fusion.md,document,premiere,"recherche, tri et fusion de tables","recherche, tri et fusion de tables",P06,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,701978496582c719ad0db5603e7337729e448ae348046498bef986320d40baa4,non
P01-P06-remediation-tables-recherche-tri-fusion,P06_remediation_tables_recherche_tri_fusion.md,03_progressions/supports/premiere/P06/P06_remediation_tables_recherche_tri_fusion.md,document,premiere,"recherche, tri et fusion de tables","recherche, tri et fusion de tables",P06,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,b0d0124719e07a0bcac9f39db325ef8b315b7cdc9530cf64b801477b12138213,non
P01-P06-tp-tables-recherche-tri-fusion,P06_tp_tables_recherche_tri_fusion.md,03_progressions/supports/premiere/P06/P06_tp_tables_recherche_tri_fusion.md,document,premiere,"recherche, tri et fusion de tables","recherche, tri et fusion de tables",P06,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,291c8ee8f11577cd8b9c81ffbc27132548ae2dbd8cb5285302b878d80850703f,non
P01-P06-trace-tables-recherche-tri-fusion,P06_trace_tables_recherche_tri_fusion.md,03_progressions/supports/premiere/P06/P06_trace_tables_recherche_tri_fusion.md,document,premiere,"recherche, tri et fusion de tables","recherche, tri et fusion de tables",P06,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,7f0d132b1d8d6ceec8e185ad63f1193938e38dea9e8adff7e2eac6b624233a8a,non
P01-P06-version-amenagee-tables-recherche-tri-fusion,P06_version_amenagee_tables_recherche_tri_fusion.md,03_progressions/supports/premiere/P06/P06_version_amenagee_tables_recherche_tri_fusion.md,document,premiere,"recherche, tri et fusion de tables","recherche, tri et fusion de tables",P06,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,e68f8dd7712f362262040e1e667e5f51f322b74eb3c0d570768ef2e453bbaeb7,non
P01-P07-TD-fonctions-tests-specifications,P07_TD_fonctions_tests_specifications.md,03_progressions/supports/premiere/P07/P07_TD_fonctions_tests_specifications.md,document,premiere,"fonctions, tests et spécifications","fonctions, tests et spécifications",P07,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,6c22926e2e6dab41efcaa8953bf6657b05147d627842dfa125dbf490e914541a,non
P01-P07-TP-fonctions-tests-specifications,P07_TP_fonctions_tests_specifications.md,03_progressions/supports/premiere/P07/P07_TP_fonctions_tests_specifications.md,document,premiere,"fonctions, tests et spécifications","fonctions, tests et spécifications",P07,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,9bd9857b4255aab21ebd86ecb9b81edb130fdd30563827b1cbcf804b641f5d14,non
P01-P07-bareme-fonctions-tests-specifications,P07_bareme_fonctions_tests_specifications.md,03_progressions/supports/premiere/P07/P07_bareme_fonctions_tests_specifications.md,document,premiere,"fonctions, tests et spécifications","fonctions, tests et spécifications",P07,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,1878150d15e6b4aeb7b17bdd8237fcf977bbec8aa437d7a349996217b22e6b29,non
P01-P07-corrige-fonctions-tests-specifications,P07_corrige_fonctions_tests_specifications.md,03_progressions/supports/premiere/P07/P07_corrige_fonctions_tests_specifications.md,document,premiere,"fonctions, tests et spécifications","fonctions, tests et spécifications",P07,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,2b49015e5e6d3f1e7c270624003c30f9743fd3d18d15556514ed9fb6c03d00c1,non
P01-P07-cours-fonctions-tests-specifications,P07_cours_fonctions_tests_specifications.md,03_progressions/supports/premiere/P07/P07_cours_fonctions_tests_specifications.md,document,premiere,"fonctions, tests et spécifications","fonctions, tests et spécifications",P07,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,77589a3d95ba85d6b2e16428cbe1b732f7e304b45d4e056fc564e3d321959018,non
P01-P07-evaluation-fonctions-tests-specifications,P07_evaluation_fonctions_tests_specifications.md,03_progressions/supports/premiere/P07/P07_evaluation_fonctions_tests_specifications.md,document,premiere,"fonctions, tests et spécifications","fonctions, tests et spécifications",P07,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,71c3fa5c0128401be0220df6e4562bdb6896078b623e8c9f8e1ffbf76c0e8804,non
P01-P07-remediation-fonctions-tests-specifications,P07_remediation_fonctions_tests_specifications.md,03_progressions/supports/premiere/P07/P07_remediation_fonctions_tests_specifications.md,document,premiere,"fonctions, tests et spécifications","fonctions, tests et spécifications",P07,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,b3750fa4d015d8ea3b396552a087c9d14581acd9a9eb291647898ca69c893a8a,non
P01-P07-tp-fonctions-tests-specifications,P07_tp_fonctions_tests_specifications.md,03_progressions/supports/premiere/P07/P07_tp_fonctions_tests_specifications.md,document,premiere,"fonctions, tests et spécifications","fonctions, tests et spécifications",P07,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,cd2ed78f27b088f942fe6333be5439cb7a135d47803503152028d025ad2678d8,non
P01-P07-trace-fonctions-tests-specifications,P07_trace_fonctions_tests_specifications.md,03_progressions/supports/premiere/P07/P07_trace_fonctions_tests_specifications.md,document,premiere,"fonctions, tests et spécifications","fonctions, tests et spécifications",P07,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,feeb4899a4e6df4be2c8a99a245501aec4fcc2bf8bda6fd823a213229e7a7b9d,non
P01-P07-version-amenagee-fonctions-tests-specifications,P07_version_amenagee_fonctions_tests_specifications.md,03_progressions/supports/premiere/P07/P07_version_amenagee_fonctions_tests_specifications.md,document,premiere,"fonctions, tests et spécifications","fonctions, tests et spécifications",P07,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,d217217584e4d5def5000435797de8b671d14662868eacc4385f6db64c2823e3,non
P01-P08-TD-html-css-dom,P08_TD_html_css_dom.md,03_progressions/supports/premiere/P08/P08_TD_html_css_dom.md,document,premiere,"HTML, CSS et DOM","Structure HTML, sélecteurs CSS, DOM et événements",P08,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,3b4d5f9be7b3a00ed0e67b98b9dd127ac4dace9e74e4ed03cd9f869037b59360,non
P01-P08-TD-http-get-post-formulaires,P08_TD_http_get_post_formulaires.md,03_progressions/supports/premiere/P08/P08_TD_http_get_post_formulaires.md,document,premiere,"HTML, CSS, DOM, HTTP et formulaires","HTML, CSS, DOM, HTTP et formulaires",P08,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,f0d432a6b221ce2398d46628fce338b5129f16ad7c88a77153f051c8727edf2d,non
P01-P08-TP-html-css-dom,P08_TP_html_css_dom.md,03_progressions/supports/premiere/P08/P08_TP_html_css_dom.md,document,premiere,"HTML, CSS et DOM","HTML, CSS et DOM",P08,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,5155ad60e904a1db1f433c1ee772117abe22fcc9ce9b6b6d489601a6e0208012,non
P01-P08-TP-http-get-post-formulaires,P08_TP_http_get_post_formulaires.md,03_progressions/supports/premiere/P08/P08_TP_http_get_post_formulaires.md,document,premiere,"HTTP, GET, POST et formulaires","HTTP, GET, POST et formulaires",P08,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,13a8bbdb1a6780a43c7c61450f4583afa3359bc13c2f4a47ee7fb6501cf3fe70,non
P01-P08-bareme-html-css-dom,P08_bareme_html_css_dom.md,03_progressions/supports/premiere/P08/P08_bareme_html_css_dom.md,document,premiere,Interactions dans une page Web,"Critères observables HTML, CSS et DOM",P08,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,db28e2b309505b200f7e43b43877fee50f633563735b76a65b4c7cb2cf37b334,non
P01-P08-bareme-http-get-post-formulaires,P08_bareme_http_get_post_formulaires.md,03_progressions/supports/premiere/P08/P08_bareme_http_get_post_formulaires.md,document,premiere,Interaction client-serveur,"Critères observables GET, POST, HTTPS et stockage client",P08,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,c8d7770845c103950f2bf0ca75b290288e2bef98d332cb34ccff7b00cf2c6b2e,non
P01-P08-bareme-web-http-dom-formulaires,P08_bareme_web_http_dom_formulaires.md,03_progressions/supports/premiere/P08/P08_bareme_web_http_dom_formulaires.md,document,premiere,"HTML, CSS, DOM, HTTP et formulaires",Orientation vers les barèmes disciplinaires,P08,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,18935b49140c2c9a3eb535634b33bb958bf76553a7ca3cf0dcde9725255b3180,non
P01-P08-corrige-html-css-dom,P08_corrige_html_css_dom.md,03_progressions/supports/premiere/P08/P08_corrige_html_css_dom.md,document,premiere,Interactions dans une page Web,"Structure HTML, sélecteurs CSS, événements et modification du DOM",P08,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,1d135979bc0a00cee39b5ca85eb0ca53cf234b58f1b0c943eaa5b2d6727eedf8,non
P01-P08-corrige-http-get-post-formulaires,P08_corrige_http_get_post_formulaires.md,03_progressions/supports/premiere/P08/P08_corrige_http_get_post_formulaires.md,document,premiere,Interaction client-serveur,"GET, POST, HTTPS, cookies et stockages du navigateur",P08,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,a52f20ff2f0a98444c29400a438bd1c8610abf5525d913531916c15bcfb23c28,non
P01-P08-corrige-web-http-dom-formulaires,P08_corrige_web_http_dom_formulaires.md,03_progressions/supports/premiere/P08/P08_corrige_web_http_dom_formulaires.md,document,premiere,"HTML, CSS, DOM, HTTP et formulaires","HTML, CSS, DOM, HTTP et formulaires",P08,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,d3a891a85711f98cdf88ea01e9d216c0312f0a8aec710479654758504169860c,non
P01-P08-cours-web-http-dom-formulaires,P08_cours_web_http_dom_formulaires.md,03_progressions/supports/premiere/P08/P08_cours_web_http_dom_formulaires.md,document,premiere,"HTML, CSS, DOM, HTTP et formulaires","HTML, CSS, DOM, HTTP et formulaires",P08,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,3a7632eeb3d7dd04c5d025e3d2ce3df51935c57972fe9195f9abca93d66c10f1,non
P01-P08-evaluation-html-css-dom,P08_evaluation_html_css_dom.md,03_progressions/supports/premiere/P08/P08_evaluation_html_css_dom.md,document,premiere,Interactions dans une page Web,"Structure HTML, sélecteurs CSS, événements et modification du DOM",P08,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,6337255d9345431ee6c1a232d1ba39bda4a75954be678f7ca436ac7a95180d99,non
P01-P08-evaluation-http-get-post-formulaires,P08_evaluation_http_get_post_formulaires.md,03_progressions/supports/premiere/P08/P08_evaluation_http_get_post_formulaires.md,document,premiere,Interaction client-serveur,"GET, POST, HTTPS, cookies et stockages du navigateur",P08,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,11bcbbf8e792bdca79b004694e398ee19cccfa43300a90aed4f7633ab0bade44,non
P01-P08-remediation-web-http-dom-formulaires,P08_remediation_web_http_dom_formulaires.md,03_progressions/supports/premiere/P08/P08_remediation_web_http_dom_formulaires.md,document,premiere,"HTML, CSS, DOM, HTTP et formulaires","HTML, CSS, DOM, HTTP et formulaires",P08,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,de2133972873045d99a963090cae98d1ed280831d9ed6f02100a507c1e6ae84c,non
P01-P08-trace-web-http-dom-formulaires,P08_trace_web_http_dom_formulaires.md,03_progressions/supports/premiere/P08/P08_trace_web_http_dom_formulaires.md,document,premiere,"HTML, CSS, DOM, HTTP et formulaires","HTML, CSS, DOM, HTTP et formulaires",P08,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,2172338195b532ac23c6c8cfc054555d1701ee8810d062da95ea5c6ff2ed981e,non
P01-P08-version-amenagee-web-http-dom-formulaires,P08_version_amenagee_web_http_dom_formulaires.md,03_progressions/supports/premiere/P08/P08_version_amenagee_web_http_dom_formulaires.md,document,premiere,"HTML, CSS, DOM, HTTP et formulaires","HTML, CSS, DOM, HTTP et formulaires",P08,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,941545a5abd52ba51f44f41b685c7a6d28db63a8c4e5ad3e4b1ec4ed336ac9ef,non
P01-P09-TD-architecture-os-droits,P09_TD_architecture_os_droits.md,03_progressions/supports/premiere/P09/P09_TD_architecture_os_droits.md,document,premiere,"architecture, système et droits Unix","architecture, système et droits Unix",P09,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,039d10bfb7391063898b88da15335762101600e1e77c1174c387a138b047234d,non
P01-P09-bareme-architecture-os-droits,P09_bareme_architecture_os_droits.md,03_progressions/supports/premiere/P09/P09_bareme_architecture_os_droits.md,document,premiere,"architecture, système et droits Unix","architecture, système et droits Unix",P09,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,a7c7a96d66e1251820835fffc7908f453dd917fb4e10849ec114f6ce552a56bd,non
P01-P09-corrige-architecture-os-droits,P09_corrige_architecture_os_droits.md,03_progressions/supports/premiere/P09/P09_corrige_architecture_os_droits.md,document,premiere,"architecture, système et droits Unix","architecture, système et droits Unix",P09,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,9a2101adb0659ce7ff2a96feb1dcd2a552c8293d7ef8c54667c23916d893f9f0,non
P01-P09-cours-architecture-os-droits,P09_cours_architecture_os_droits.md,03_progressions/supports/premiere/P09/P09_cours_architecture_os_droits.md,document,premiere,"architecture, système et droits Unix","architecture, système et droits Unix",P09,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,c5e27dd72f62149a322d19f573fb7b04f24aa9d6620f5aa9c0703b1732fc9c6d,non
P01-P09-evaluation-architecture-os-droits,P09_evaluation_architecture_os_droits.md,03_progressions/supports/premiere/P09/P09_evaluation_architecture_os_droits.md,document,premiere,"architecture, système et droits Unix","architecture, système et droits Unix",P09,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,96e95614a49edc63508e9cb2606141afe46e2d833ce4785a0d7ce87a01b0e9a2,non
P01-P09-remediation-architecture-os-droits,P09_remediation_architecture_os_droits.md,03_progressions/supports/premiere/P09/P09_remediation_architecture_os_droits.md,document,premiere,"architecture, système et droits Unix","architecture, système et droits Unix",P09,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,2141ab22aaaffd89f22d4f67965531075f9740357c5b62ad7e42a13a88b1704b,non
P01-P09-tp-architecture-os-droits,P09_tp_architecture_os_droits.md,03_progressions/supports/premiere/P09/P09_tp_architecture_os_droits.md,document,premiere,"architecture, système et droits Unix","architecture, système et droits Unix",P09,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,0f6d0d466fb40166a47e63420f17504eb84acb2fed2773f2c07d099b0b317f35,non
P01-P09-trace-architecture-os-droits,P09_trace_architecture_os_droits.md,03_progressions/supports/premiere/P09/P09_trace_architecture_os_droits.md,document,premiere,"architecture, système et droits Unix","architecture, système et droits Unix",P09,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,9e68b801b2b77733534f814991a1ef674668b6305ea6199d65ab721f7487ebd6,non
P01-P09-version-amenagee-architecture-os-droits,P09_version_amenagee_architecture_os_droits.md,03_progressions/supports/premiere/P09/P09_version_amenagee_architecture_os_droits.md,document,premiere,"architecture, système et droits Unix","architecture, système et droits Unix",P09,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,bfb6dc596dfd9384423df120bfc3d6d900099f84f948625c383b8ea4269a0b66,non
P01-P10-TD-reseaux-protocoles-paquets,P10_TD_reseaux_protocoles_paquets.md,03_progressions/supports/premiere/P10/P10_TD_reseaux_protocoles_paquets.md,document,premiere,"réseaux, protocoles et paquets","réseaux, protocoles et paquets",P10,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,d7626075c99f9afb6ae17423c26f80358fcd31f42f0dd51bd36becdf9f82289b,non
P01-P10-bareme-reseaux-protocoles-paquets,P10_bareme_reseaux_protocoles_paquets.md,03_progressions/supports/premiere/P10/P10_bareme_reseaux_protocoles_paquets.md,document,premiere,"réseaux, protocoles et paquets","réseaux, protocoles et paquets",P10,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,3c94996fedb1f26a4781e7bdf34dae350ffe4b58f104926f30182bb4bf4452ca,non
P01-P10-corrige-reseaux-protocoles-paquets,P10_corrige_reseaux_protocoles_paquets.md,03_progressions/supports/premiere/P10/P10_corrige_reseaux_protocoles_paquets.md,document,premiere,"réseaux, protocoles et paquets","réseaux, protocoles et paquets",P10,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,ebd452ea261760b7a65ee8fb8d2b4414033536673d5fb7def04eaa0e482cd402,non
P01-P10-cours-reseaux-protocoles-paquets,P10_cours_reseaux_protocoles_paquets.md,03_progressions/supports/premiere/P10/P10_cours_reseaux_protocoles_paquets.md,document,premiere,"réseaux, protocoles et paquets","réseaux, protocoles et paquets",P10,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,01b5b969cfecf633e704be4b78bca90889ed5cf230c0aa9ee1cffaf23b882973,non
P01-P10-evaluation-reseaux-protocoles-paquets,P10_evaluation_reseaux_protocoles_paquets.md,03_progressions/supports/premiere/P10/P10_evaluation_reseaux_protocoles_paquets.md,document,premiere,"réseaux, protocoles et paquets","réseaux, protocoles et paquets",P10,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,05f272f15fef323865a9020763f1a325d56b4c871fe20d6112497c6a351e5d88,non
P01-P10-remediation-reseaux-protocoles-paquets,P10_remediation_reseaux_protocoles_paquets.md,03_progressions/supports/premiere/P10/P10_remediation_reseaux_protocoles_paquets.md,document,premiere,"réseaux, protocoles et paquets","réseaux, protocoles et paquets",P10,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,3e39865016ab89285c25d51f0a68c8c17d47f2bf1e8929041e0cd81820bef7f0,non
P01-P10-tp-reseaux-protocoles-paquets,P10_tp_reseaux_protocoles_paquets.md,03_progressions/supports/premiere/P10/P10_tp_reseaux_protocoles_paquets.md,document,premiere,"réseaux, protocoles et paquets","réseaux, protocoles et paquets",P10,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,5fe3b355f90bed2a158eb2c16103e48d3d3f6542083f500329f955414166e6fb,non
P01-P10-trace-reseaux-protocoles-paquets,P10_trace_reseaux_protocoles_paquets.md,03_progressions/supports/premiere/P10/P10_trace_reseaux_protocoles_paquets.md,document,premiere,"réseaux, protocoles et paquets","réseaux, protocoles et paquets",P10,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,fa74abd25ffbd1d41511131287c6dc0f3c68d842ee66daca7ac6f89ba6bba9da,non
P01-P10-version-amenagee-reseaux-protocoles-paquets,P10_version_amenagee_reseaux_protocoles_paquets.md,03_progressions/supports/premiere/P10/P10_version_amenagee_reseaux_protocoles_paquets.md,document,premiere,"réseaux, protocoles et paquets","réseaux, protocoles et paquets",P10,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,755154f8ea4898b980c359a408d39c554780e6c9acc16aed46905b5198a4ac8f,non
P01-P11-TD-parcours-recherche-extremum-moyenne,P11_TD_parcours_recherche_extremum_moyenne.md,03_progressions/supports/premiere/P11/P11_TD_parcours_recherche_extremum_moyenne.md,document,premiere,"parcours, recherche, extremum et moyenne","parcours, recherche, extremum et moyenne",P11,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,43383c0f17d7c25a0f32967bc271b9259d08b264be478e9f4378def6ff2a9ab5,non
P01-P11-bareme-parcours-recherche-extremum-moyenne,P11_bareme_parcours_recherche_extremum_moyenne.md,03_progressions/supports/premiere/P11/P11_bareme_parcours_recherche_extremum_moyenne.md,document,premiere,"parcours, recherche, extremum et moyenne","parcours, recherche, extremum et moyenne",P11,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,d39f18963d977f232cd927584d37deb12ba2bb3239baf2b7906611331c7d16d6,non
P01-P11-corrige-parcours-recherche-extremum-moyenne,P11_corrige_parcours_recherche_extremum_moyenne.md,03_progressions/supports/premiere/P11/P11_corrige_parcours_recherche_extremum_moyenne.md,document,premiere,"parcours, recherche, extremum et moyenne","parcours, recherche, extremum et moyenne",P11,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,dcd168610be50a83167127d5c68ca64d15243fa5f892901f123a09d182cfbced,non
P01-P11-cours-parcours-recherche-extremum-moyenne,P11_cours_parcours_recherche_extremum_moyenne.md,03_progressions/supports/premiere/P11/P11_cours_parcours_recherche_extremum_moyenne.md,document,premiere,"parcours, recherche, extremum et moyenne","parcours, recherche, extremum et moyenne",P11,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,16ac9a312093158c1b1aad4d48202a9f5f7ffc483a7a32c7ef6079844fa8afd8,non
P01-P11-evaluation-parcours-recherche-extremum-moyenne,P11_evaluation_parcours_recherche_extremum_moyenne.md,03_progressions/supports/premiere/P11/P11_evaluation_parcours_recherche_extremum_moyenne.md,document,premiere,"parcours, recherche, extremum et moyenne","parcours, recherche, extremum et moyenne",P11,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,b3ed0183d675284c35cf73bddb6ddc021db7b4f69e1a92b0f81c353a1ac16194,non
P01-P11-remediation-parcours-recherche-extremum-moyenne,P11_remediation_parcours_recherche_extremum_moyenne.md,03_progressions/supports/premiere/P11/P11_remediation_parcours_recherche_extremum_moyenne.md,document,premiere,"parcours, recherche, extremum et moyenne","parcours, recherche, extremum et moyenne",P11,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,4d0920c09bda1423e01e3ab29c8b1df72cc3b46da270d6e2d7f267aaeb354d68,non
